id,Company,TypeName,Inches,Ram,OpSys,Weight,Price_euros,Touchscreen,IPS,Total_pixels,CPU_GHz,CPU_brand,CPU_model,SSD_GB,HDD_GB,Hybrid_GB,GPU_Intel,GPU_AMD,GPU_Nvidia
343,10,0,13.9,16,3,1.4,2099.0,1,1,8294400,1.8,1,13,512,0,0,620,0,0
1162,7,1,15.6,8,3,2.62,899.0,0,1,2073600,2.8,1,13,0,1024,0,0,0,1050
1137,4,3,15.6,8,3,2.5,784.0,0,0,1049088,2.5,1,12,0,1024,0,0,7,0
491,16,4,13.3,32,3,1.05,2799.0,1,0,2073600,2.7,1,13,512,0,0,620,0,0
1038,4,3,15.6,8,3,2.09,1062.95,0,0,2073600,2.4,1,12,256,0,0,520,0,0
473,4,4,13.3,8,3,1.42,1841.85,1,0,2073600,1.6,1,12,256,0,0,620,0,0
890,7,3,14.0,4,3,1.95,1265.0,0,0,2073600,2.5,1,12,128,0,0,620,0,0
842,7,3,17.3,8,3,2.63,910.0,0,0,1440000,2.5,1,12,0,1024,0,0,0,930
1123,4,3,15.6,4,1,2.09,523.63,0,0,1049088,2.3,1,12,0,500,0,520,0,0
871,10,3,15.6,4,2,2.2,479.0,0,0,2073600,2.0,1,11,0,1024,0,0,5,0
21,10,1,15.6,8,3,2.5,999.0,0,1,2073600,2.5,1,12,128,1024,0,0,0,1050
1271,10,0,13.3,16,3,1.3,1499.0,1,1,5760000,2.5,1,13,512,0,0,520,0,0
509,10,1,15.6,8,2,2.4,1149.0,0,1,2073600,2.8,1,13,256,1024,0,0,0,1060
1073,7,3,13.3,8,3,1.49,1090.0,0,0,2073600,2.7,1,13,256,0,0,620,0,0
1041,17,3,14.0,2,3,1.45,210.8,0,0,1049088,1.44,1,0,32,0,0,400,0,0
906,7,2,12.5,8,3,1.26,1483.0,0,0,2073600,2.7,1,13,512,0,0,620,0,0
18,10,3,15.6,8,2,2.2,499.0,0,0,2073600,2.4,1,11,0,1024,0,0,0,940
934,16,3,14.0,4,3,1.47,1105.0,0,1,2073600,2.3,1,12,128,0,0,520,0,0
867,10,0,13.3,8,3,1.37,1950.0,1,1,2073600,2.7,1,13,256,0,0,620,0,0
606,16,3,15.6,8,3,2.2,1399.0,0,1,2073600,2.5,1,13,256,0,0,520,0,0
77,4,3,15.6,8,3,2.02,855.0,0,0,2073600,1.8,1,13,128,1024,0,620,0,0
544,2,3,15.6,4,3,2.0,349.0,0,0,1049088,1.8,0,3,0,500,0,0,2,0
356,10,3,15.6,4,2,2.2,321.99,0,0,1049088,1.1,1,1,0,1024,0,500,0,0
991,7,3,15.6,4,3,2.1,499.0,0,0,2073600,2.0,1,11,128,1024,0,0,520,0
946,4,4,12.5,8,3,1.36,1472.2,1,0,2073600,2.5,1,12,256,0,0,0,0,0
943,16,3,15.6,8,3,2.2,1119.0,0,0,1049088,2.3,1,12,256,0,0,520,0,0
1099,2,1,17.3,16,3,4.3,2299.0,0,1,2073600,2.6,1,13,128,1024,0,0,0,980
677,7,0,11.6,8,0,1.4,495.0,1,0,1049088,1.1,1,1,64,0,0,500,0,0
345,10,1,15.6,16,3,2.4,1129.0,0,1,2073600,2.8,1,13,256,2048,0,0,0,1050
247,2,1,17.3,16,3,3.6,2999.0,0,0,2073600,2.9,1,13,256,0,0,0,0,1080
34,1,4,13.3,8,4,1.35,998.0,0,0,1296000,1.6,1,12,256,0,0,6000,0,0
542,7,4,13.3,8,3,1.34,1145.0,0,1,5760000,2.7,1,13,256,0,0,620,0,0
161,0,3,17.3,4,3,3.0,805.0,0,1,2073600,1.6,1,12,256,0,0,0,0,150
210,0,3,15.6,8,1,2.4,779.0,0,0,2073600,2.8,1,13,0,1024,0,0,0,1050
1015,16,3,13.3,8,3,1.5,1210.0,0,0,1049088,2.3,1,12,256,0,0,520,0,0
371,0,3,15.6,4,3,2.1,426.0,0,0,1049088,3.0,0,7,128,0,0,0,5,0
768,15,4,13.3,8,3,1.31,1599.0,1,0,2073600,2.7,1,13,256,0,0,620,0,0
181,4,4,13.3,8,3,1.23,1399.0,0,0,2073600,1.6,1,12,256,0,0,620,0,0
911,7,4,12.5,8,3,1.09,3100.0,1,0,8294400,1.2,1,10,240,0,0,515,0,0
478,4,3,15.6,8,3,2.2,675.0,0,0,2073600,1.6,1,12,0,1024,0,0,520,0
703,10,3,15.6,4,3,2.1,621.45,0,0,2073600,2.5,1,12,0,2048,0,620,0,0
886,4,3,15.6,4,1,2.18,455.7,0,0,1049088,2.0,1,11,0,1024,0,0,5,0
555,2,3,15.6,4,1,2.0,224.0,0,0,1049088,1.1,1,1,0,500,0,500,0,0
103,7,4,13.3,8,3,1.38,1119.0,0,1,2073600,2.7,1,13,256,0,0,0,0,150
131,4,3,15.6,4,3,2.2,449.0,0,0,2073600,2.0,1,11,0,1024,0,0,5,0
820,10,3,15.6,4,3,2.1,489.9,0,0,1049088,2.0,1,11,0,500,0,520,0,0
503,10,3,14.0,4,3,2.1,299.0,0,0,1049088,1.1,1,1,0,500,0,500,0,0
433,10,5,15.6,16,3,2.3,2445.0,0,1,8294400,2.8,1,13,512,0,0,0,0,940
382,2,1,15.6,8,3,2.3,1655.0,0,1,2073600,2.8,1,13,128,1024,0,0,0,1060
763,2,4,13.3,8,3,1.2,1129.0,0,1,5760000,2.5,1,12,256,0,0,620,0,0
0,1,4,13.3,8,4,1.37,1339.69,0,1,4096000,2.3,1,12,128,0,0,640,0,0
469,10,4,14.0,12,3,1.4,1858.0,0,1,3686400,2.6,1,13,256,0,0,520,0,0
1250,4,3,15.6,4,1,2.2,324.0,0,0,1049088,1.6,1,2,0,500,0,0,0,0
970,4,0,13.3,16,3,1.22,1899.0,1,0,5760000,1.3,1,13,512,0,0,615,0,0
836,2,1,17.3,16,3,2.9,2419.0,0,0,2073600,2.8,1,13,256,1024,0,0,0,1070
390,2,1,17.3,8,3,3.0,1039.0,0,0,2073600,2.8,1,13,0,1024,0,0,0,1050
789,4,1,15.6,8,3,2.62,985.0,0,0,2073600,2.5,1,12,256,0,0,0,0,1050
106,10,3,15.6,4,3,1.85,414.9,0,0,2073600,2.0,1,11,0,1024,0,520,0,0
1178,11,1,15.6,16,3,1.91,2153.37,0,0,2073600,2.6,1,13,128,1024,0,0,0,970
427,4,4,14.0,8,1,1.6,1099.0,0,0,2073600,2.8,1,13,256,0,0,620,0,0
471,7,3,15.6,8,3,1.9,1154.0,0,0,2073600,2.5,1,12,0,500,0,0,4190,0
1186,4,0,15.6,16,3,2.09,1179.0,1,0,2073600,2.7,1,13,512,0,0,620,0,0
1023,7,3,14.0,8,3,1.64,1185.43,0,0,2073600,2.7,1,13,256,0,0,0,0,930
600,7,3,15.6,8,3,1.84,1219.0,0,0,2073600,2.7,1,13,256,0,0,620,0,0
614,4,3,15.6,4,1,1.93,869.0,0,0,1049088,2.6,1,12,0,500,0,620,0,0
953,2,0,12.5,8,0,1.2,1159.0,0,0,2073600,1.2,1,10,64,0,0,515,0,0
887,2,1,17.3,12,3,2.2,1369.9,0,0,2073600,2.5,1,12,128,1024,0,0,0,1050
248,7,3,13.3,4,3,1.49,675.0,0,1,2073600,1.6,1,12,0,500,0,620,0,0
514,18,3,15.6,16,2,1.95,1399.95,0,1,2073600,1.8,1,13,256,0,0,0,0,150
876,2,3,15.6,4,1,2.0,398.99,0,0,1049088,1.1,1,2,0,1024,0,505,0,0
990,7,2,12.5,8,3,0.97,1908.0,0,0,2073600,1.2,1,10,512,0,0,515,0,0
904,10,3,15.6,8,3,1.95,1962.99,0,1,2073600,2.5,1,12,512,0,0,620,0,0
583,4,3,15.6,16,3,1.93,1537.39,0,0,2073600,2.8,1,13,256,0,0,0,0,930
875,4,4,12.5,8,3,1.6,1690.0,0,0,2073600,2.8,1,13,256,0,0,620,0,0
381,10,3,15.6,4,2,1.85,403.5,0,0,2073600,2.0,1,11,128,0,0,520,0,0
1276,4,3,15.6,6,3,2.3,459.0,0,0,1049088,2.4,1,11,0,1024,0,620,0,0
1214,2,1,17.3,16,3,2.9,1949.0,0,0,2073600,2.8,1,13,256,1024,0,0,0,1060
681,2,3,15.6,4,3,1.86,419.0,0,0,1049088,1.1,1,1,128,0,0,500,0,0
944,10,0,11.3,8,3,1.1,1299.0,1,1,2073600,1.2,1,10,256,0,0,515,0,0
405,2,4,14.0,8,3,1.1,1873.0,0,0,2073600,2.7,1,13,512,0,0,620,0,0
1188,4,4,13.3,8,1,1.23,1099.0,1,0,5760000,2.4,1,12,256,0,0,520,0,0
378,2,3,14.0,4,3,1.5,286.0,0,0,1049088,1.1,1,1,32,0,0,500,0,0
602,0,3,14.0,4,3,1.6,329.0,0,0,2073600,1.1,1,1,32,0,0,500,0,0
280,10,3,17.3,6,3,2.8,859.0,0,0,1440000,2.7,1,13,128,1024,0,0,0,940
108,11,1,15.6,16,3,2.2,1299.0,0,0,2073600,2.8,1,13,256,1024,0,0,0,1050
198,7,1,17.3,16,3,3.35,1379.0,0,1,2073600,2.8,1,13,256,1024,0,0,0,1050
1089,0,3,15.6,4,3,2.4,387.0,0,0,1049088,2.2,0,6,0,500,0,0,5,0
927,7,3,15.6,8,3,2.31,1165.0,0,0,2073600,2.3,1,12,256,0,0,520,0,0
1136,7,5,17.3,8,3,3.0,3949.4,0,1,2073600,2.6,1,13,256,0,0,0,0,3000
1020,4,0,15.6,4,3,2.08,795.99,1,1,2073600,2.3,1,11,0,1024,0,520,0,0
160,2,3,15.6,4,3,2.03,403.0,0,0,1049088,3.0,0,7,0,1024,0,0,5,0
1103,7,5,17.3,8,3,3.0,2899.0,0,1,2073600,2.6,1,13,0,1024,0,0,6150,0
902,4,0,13.3,16,3,1.22,1649.0,1,0,2073600,1.3,1,13,256,0,0,615,0,0
714,4,3,15.6,16,3,1.93,1426.66,0,0,2073600,2.6,1,12,512,0,0,620,0,0
1267,4,3,15.6,8,1,2.3,805.99,0,0,1049088,2.7,1,13,0,1024,0,0,5,0
414,2,0,13.3,8,3,1.27,928.0,1,1,2073600,2.5,1,12,256,0,0,620,0,0
156,10,0,14.0,4,3,1.74,629.0,1,1,2073600,2.4,1,11,256,0,0,620,0,0
1008,7,3,14.0,8,3,1.64,1049.26,0,0,2073600,2.5,1,12,256,0,0,0,0,930
1061,2,1,17.3,16,2,4.0,998.0,0,1,2073600,2.6,1,13,0,1024,0,0,0,965
849,7,4,14.0,8,3,1.54,1468.0,0,0,2073600,2.5,1,13,512,0,0,520,0,0
336,4,4,15.6,8,3,1.9,1049.0,0,1,2073600,1.6,1,12,128,1024,0,0,0,940
201,10,3,15.6,4,3,2.1,493.0,0,0,1049088,2.3,1,12,128,0,0,520,0,0
72,4,3,15.6,8,3,2.2,870.0,0,0,2073600,1.8,1,13,256,0,0,0,530,0
597,10,3,14.0,8,3,1.7,1474.0,0,1,2073600,2.5,1,12,256,0,0,630,0,0
452,7,5,15.6,8,3,2.31,1534.0,0,1,2073600,2.9,1,13,512,0,0,620,0,0
620,7,3,14.0,8,3,2.31,1124.0,0,0,1049088,2.6,1,12,256,0,0,620,0,0
170,8,4,13.0,8,3,1.05,1349.0,0,1,3110400,2.5,1,12,256,0,0,620,0,0
13,4,3,15.6,4,3,2.2,498.9,0,0,2073600,2.0,1,11,256,0,0,0,5,0
723,4,1,17.3,32,3,4.36,3659.4,0,0,8294400,2.8,1,13,1024,1024,0,0,0,1070
1139,7,4,15.6,8,3,1.88,2171.72,0,0,2073600,2.5,1,13,256,0,0,520,0,0
1275,2,4,13.3,8,3,1.2,729.0,0,1,2073600,0.9,1,10,512,0,0,515,0,0
1171,7,3,15.6,16,3,2.1,1159.0,0,0,2073600,1.8,1,13,512,0,0,620,0,0
294,10,3,15.6,8,3,2.05,739.0,0,0,2073600,1.6,1,12,256,0,0,620,0,0
125,7,3,15.6,4,2,1.86,259.0,0,0,1049088,1.6,1,1,0,500,0,400,0,0
1077,11,1,17.3,16,3,3.78,2499.0,0,0,2073600,2.8,1,13,256,1024,0,0,0,1070
33,4,4,13.3,16,3,1.2,1869.0,1,0,5760000,1.8,1,13,512,0,0,620,0,0
578,11,1,17.3,16,3,4.14,2729.0,0,0,2073600,2.9,1,13,512,1024,0,0,0,1070
1216,0,3,17.3,4,3,3.3,598.0,0,0,1440000,2.0,1,11,0,1024,0,0,0,940
582,7,3,13.3,4,3,1.49,719.0,0,0,2073600,2.4,1,11,128,0,0,620,0,0
1076,10,3,15.6,4,3,2.3,977.0,0,1,2073600,2.3,1,12,0,1024,0,0,0,950
740,4,3,15.6,8,3,2.0,1207.0,0,0,2073600,2.7,1,13,128,1024,0,0,0,940
73,11,1,17.3,8,3,2.7,1095.0,0,0,2073600,2.5,1,12,128,1024,0,0,0,1050
60,4,3,17.3,16,3,2.8,1299.0,0,0,2073600,1.8,1,13,256,2048,0,0,530,0
1206,7,3,15.6,8,3,1.91,579.0,0,0,1049088,2.5,1,12,256,0,0,620,0,0
1062,4,3,15.6,4,3,2.25,559.0,0,0,2073600,2.5,1,12,0,1024,0,0,0,0
615,2,1,17.3,8,3,3.0,1168.0,0,0,2073600,2.8,1,13,128,1024,0,0,0,1050
287,2,4,15.6,8,3,1.7,977.0,0,0,2073600,2.5,1,12,256,0,0,0,0,940
1287,7,3,15.6,6,3,2.19,764.0,0,0,1049088,2.5,1,13,0,1024,0,0,5,0
1066,2,1,17.3,64,3,3.58,3975.0,0,1,2073600,2.7,1,13,1024,0,0,0,0,980
1022,7,3,13.3,8,3,1.11,1149.0,0,1,2073600,2.5,1,12,256,0,0,620,0,0
70,13,4,13.5,4,3,1.252,1089.0,1,0,3393024,2.5,1,12,128,0,0,620,0,0
434,10,3,15.6,16,3,2.5,2449.0,0,0,2073600,2.9,1,13,512,0,0,0,0,2200
1270,10,0,14.0,4,3,1.8,638.0,1,1,2073600,2.5,1,13,128,0,0,520,0,0
912,10,3,15.6,6,3,2.2,789.0,0,0,2073600,2.7,1,13,256,0,0,0,0,940
353,7,5,15.6,8,3,2.6,1738.27,0,0,2073600,2.8,1,13,256,0,0,0,0,1200
47,2,1,17.3,8,3,3.2,1299.0,0,0,2073600,3.0,0,15,256,1024,0,0,580,0
418,4,3,15.6,8,3,2.14,539.95,0,0,1049088,2.5,1,12,0,1024,0,620,0,0
264,4,3,15.6,8,3,2.24,565.0,0,0,2073600,2.5,1,12,0,1024,0,0,5,0
766,2,3,17.3,4,3,2.8,470.34,0,0,1049088,1.1,1,2,0,1024,0,0,0,920
656,4,3,15.6,8,3,2.2,919.0,0,0,2073600,1.8,1,13,256,0,0,0,530,0
949,0,3,14.0,4,0,1.68,349.0,0,0,1049088,1.6,1,1,32,0,0,400,0,0
872,16,3,15.6,8,3,2.0,1388.0,0,1,2073600,2.7,1,13,256,0,0,620,0,0
761,4,4,12.5,16,3,1.18,1859.0,0,0,2073600,2.8,1,13,256,0,0,620,0,0
185,4,3,17.3,16,3,2.77,1549.0,1,0,2073600,1.8,1,13,512,0,0,0,0,150
641,7,3,17.0,8,3,2.6,520.9,0,0,1440000,3.0,0,7,0,1024,0,0,5,0
237,2,3,15.6,4,3,2.2,575.0,0,0,2073600,2.5,0,8,128,1024,0,0,5,0
1215,0,2,11.6,2,0,1.3,174.0,0,0,1049088,1.5,1,1,32,0,0,0,0,0
228,2,3,17.3,8,3,2.69,891.0,0,0,2073600,2.5,1,12,256,500,0,0,0,950
959,0,0,11.6,4,0,1.25,389.0,1,1,1049088,1.6,1,1,32,0,0,400,0,0
557,10,3,17.3,6,3,2.8,949.0,0,0,1440000,2.7,1,13,128,1024,0,0,0,940
1035,7,4,12.5,8,3,1.26,1349.0,0,0,2073600,2.5,1,13,256,0,0,520,0,0
577,10,1,17.3,32,3,4.6,2663.0,0,1,2073600,2.7,1,13,256,1024,0,0,0,1070
14,1,4,12.0,8,4,0.92,1262.4,0,1,3317760,1.2,1,10,256,0,0,615,0,0
633,10,3,15.6,4,3,2.2,579.0,0,0,2073600,2.0,1,11,0,1024,0,0,0,920
27,4,3,15.6,8,3,2.2,800.0,0,0,2073600,1.6,1,12,256,0,0,0,530,0
76,10,3,15.6,8,2,2.2,519.0,0,0,2073600,2.5,1,12,0,2048,0,620,0,0
684,10,0,13.3,8,3,1.19,1499.0,1,1,2073600,1.8,1,13,512,0,0,620,0,0
1088,7,3,13.3,4,0,1.29,615.0,0,0,5760000,1.5,1,2,32,0,0,515,0,0
605,11,1,15.6,16,3,1.8,2299.0,0,0,8294400,2.8,1,13,256,2048,0,0,0,1060
992,10,3,15.6,4,2,1.9,270.62,0,0,1049088,1.1,1,1,128,0,0,500,0,0
580,12,3,14.0,4,3,1.45,389.0,0,1,2073600,1.1,1,1,32,0,0,500,0,0
121,11,1,15.6,16,3,1.8,2241.5,0,0,2073600,2.8,1,13,256,2048,0,0,0,1070
1074,10,4,12.5,8,3,1.3,1713.49,1,1,2073600,2.5,1,13,256,0,0,520,0,0
561,10,3,15.6,4,3,2.05,630.0,0,0,2073600,2.7,1,11,128,0,0,620,0,0
463,10,3,14.0,8,2,1.5,799.0,0,1,2073600,2.7,1,13,512,0,0,0,7,0
1152,10,3,15.6,8,2,2.32,599.0,0,0,2073600,2.3,1,12,0,1024,0,0,5,0
796,2,3,14.0,4,3,1.63,299.0,0,0,1049088,1.1,1,1,32,0,0,500,0,0
98,2,3,15.6,6,3,2.0,577.0,0,0,2073600,2.4,1,11,256,0,0,0,0,920
880,7,0,13.3,4,3,1.28,1700.0,1,0,2073600,2.5,1,12,256,0,0,620,0,0
1055,7,3,15.6,4,3,2.31,705.15,0,0,1049088,2.3,1,11,0,500,0,520,0,0
236,0,3,15.6,4,1,2.1,390.0,0,0,1049088,2.0,1,11,0,1024,0,520,0,0
678,9,4,15.6,8,3,1.09,2299.0,0,1,2073600,1.8,1,13,512,0,0,620,0,0
781,2,1,17.3,16,3,4.3,2350.0,0,1,2073600,2.6,1,13,256,1024,0,0,0,1070
2,7,3,15.6,8,2,1.86,575.0,0,0,2073600,2.5,1,12,256,0,0,620,0,0
804,4,2,11.6,4,3,1.63,744.0,0,0,1049088,1.1,1,2,128,0,0,505,0,0
747,7,3,15.6,8,3,1.86,539.0,0,0,2073600,2.0,1,11,256,0,0,520,0,0
718,12,3,14.0,4,3,1.4,265.0,0,1,2304000,1.92,1,0,0,32,0,400,0,0
749,7,5,17.3,16,3,3.0,4389.0,0,1,2073600,2.9,1,14,256,0,0,0,0,2000
43,0,3,15.6,4,3,2.2,682.0,0,1,2073600,1.6,1,12,256,0,0,620,0,0
1183,0,3,15.6,4,3,2.1,333.0,0,0,1049088,2.0,1,1,0,500,0,500,0,0
700,4,1,15.6,8,3,2.56,819.0,0,0,2073600,2.5,1,12,0,1024,0,0,0,1050
1284,10,0,14.0,4,3,1.8,638.0,1,1,2073600,2.5,1,13,128,0,0,520,0,0
1194,4,0,13.3,8,3,1.6,1199.0,1,1,2073600,2.5,1,12,256,0,0,620,0,0
453,10,3,14.0,8,3,1.65,1345.0,0,0,2073600,2.5,1,12,256,0,0,620,0,0
8,2,4,14.0,16,3,1.3,1495.0,0,0,2073600,1.8,1,13,512,0,0,0,0,150
666,4,3,15.6,8,3,2.06,955.0,0,0,2073600,2.5,1,12,0,1024,0,620,0,0
894,11,1,17.3,16,3,2.43,2649.0,0,1,8294400,2.6,1,13,512,2048,0,0,0,1060
792,10,0,13.3,8,3,1.37,1970.0,1,1,2073600,2.7,1,13,512,0,0,620,0,0
1029,7,3,17.3,8,3,2.63,1080.0,0,0,2073600,2.5,1,12,256,0,0,0,0,930
936,4,3,15.6,4,3,2.18,558.6,0,0,1049088,2.0,1,11,0,1024,0,520,0,0
1005,7,3,14.0,4,3,1.48,1099.99,0,0,1049088,2.4,1,12,256,0,0,520,0,0
1174,10,3,15.6,8,2,2.2,709.0,0,0,2073600,2.7,1,13,0,1024,0,0,0,940
409,10,3,11.6,2,3,1.15,304.45,0,0,1049088,1.1,1,1,32,0,0,500,0,0
965,4,3,15.6,4,1,2.25,465.62,0,0,1049088,2.0,1,11,0,1024,0,0,5,0
173,16,3,15.6,4,3,2.0,489.0,0,0,1049088,2.4,1,11,0,500,0,620,0,0
155,7,3,15.6,6,3,1.91,619.0,0,0,2073600,1.6,1,12,256,0,0,0,520,0
1146,7,4,12.5,8,3,1.26,2296.95,0,0,2073600,2.5,1,13,256,0,0,520,0,0
806,16,3,15.6,4,3,2.1,780.0,0,0,1049088,2.3,1,12,0,500,0,520,0,0
413,0,0,13.3,8,3,1.6,789.01,1,1,2073600,2.5,1,13,256,0,0,520,0,0
274,16,3,15.6,8,3,2.2,812.0,0,0,1049088,2.5,1,13,0,500,0,0,0,930
1068,4,1,15.6,16,3,3.21,1329.0,0,0,8294400,2.6,1,13,256,1024,0,0,0,970
296,0,3,15.6,8,1,2.5,979.0,0,0,2073600,2.8,1,13,256,0,0,0,0,1050
229,7,3,15.6,8,3,1.9,1269.0,0,0,2073600,2.7,1,13,0,1024,0,0,4190,0
1036,7,3,15.6,4,3,2.04,742.0,0,0,1049088,2.5,1,12,0,500,0,620,0,0
1021,16,4,13.3,8,3,1.2,1590.0,0,0,2073600,2.3,1,12,256,0,0,520,0,0
511,0,3,15.6,4,3,2.2,639.0,0,0,2073600,2.7,1,13,0,500,0,0,0,940
384,2,4,13.3,16,3,1.1,1748.9,1,0,2073600,2.7,1,13,512,0,0,620,0,0
221,10,0,14.0,8,3,1.74,899.0,0,1,2073600,1.6,1,12,256,0,0,620,0,0
1192,7,3,15.6,4,3,1.86,485.0,0,0,1049088,2.5,1,12,0,500,0,620,0,0
309,7,3,15.6,4,3,1.86,469.0,0,0,2073600,2.0,1,11,0,1024,0,520,0,0
94,2,4,14.0,8,3,1.25,1049.0,0,0,2073600,2.7,1,13,256,0,0,620,0,0
1090,4,3,15.6,4,1,2.2,393.49,0,0,1049088,1.6,1,2,0,500,0,0,0,0
406,16,4,13.3,16,3,1.2,1747.0,0,0,2073600,2.5,1,13,512,0,0,520,0,0
75,2,1,15.6,8,3,2.2,949.0,0,0,2073600,2.8,1,13,0,1024,0,0,0,1050
1104,10,1,15.6,16,3,2.4,1199.0,0,0,2073600,2.8,1,13,512,0,0,0,0,1050
603,11,1,17.3,16,3,4.14,2199.0,0,0,2073600,2.7,1,13,128,1024,0,0,0,970
162,4,3,15.6,8,3,2.13,728.0,0,0,2073600,1.6,1,12,256,0,0,0,520,0
128,4,3,17.3,16,3,2.8,1396.0,0,0,2073600,1.8,1,13,256,2048,0,0,530,0
739,0,3,15.6,4,3,2.4,410.8,0,0,1049088,2.0,1,11,0,500,0,520,0,0
126,7,3,14.0,8,3,1.63,812.0,0,0,2073600,1.6,1,12,0,1024,0,620,0,0
733,0,3,15.6,4,3,2.4,559.0,0,0,1049088,2.5,1,12,0,500,0,620,0,0
865,7,3,15.6,4,3,2.07,910.0,0,0,2073600,2.3,1,12,0,500,0,520,0,0
283,10,3,15.6,6,3,2.2,579.0,0,0,2073600,2.5,1,12,256,0,0,620,0,0
998,2,1,15.6,16,3,2.5,1799.0,0,0,2073600,2.8,1,13,256,1024,0,0,0,1050
619,0,0,11.6,4,0,1.25,379.0,1,1,1049088,1.6,1,1,32,0,0,400,0,0
860,10,3,15.6,8,3,2.3,850.66,0,1,2073600,2.5,1,12,0,1024,0,620,0,0
407,4,4,14.0,8,3,1.36,1680.0,0,0,2073600,2.8,1,13,512,0,0,0,0,0
12,1,4,15.4,16,4,1.83,2439.97,0,1,5184000,2.8,1,13,256,0,0,0,555,0
261,10,3,15.6,4,2,2.2,444.0,0,0,2073600,2.0,1,11,256,0,0,520,0,0
1046,7,3,14.0,8,3,1.43,1469.0,0,0,2073600,2.3,1,12,256,0,0,520,0,0
515,2,2,11.6,2,3,1.1,245.0,0,0,1049088,1.1,1,1,32,0,0,500,0,0
458,13,4,13.5,8,3,1.25,1799.0,1,0,3393024,2.5,1,13,256,0,0,640,0,0
1264,4,3,15.6,2,3,2.2,379.0,0,0,1049088,1.6,1,1,0,500,0,0,0,0
573,10,3,15.6,8,3,2.3,830.0,0,0,2073600,2.5,1,12,256,0,0,620,0,0
869,4,5,15.6,8,3,2.23,1778.0,0,0,2073600,2.8,1,13,0,1024,0,0,0,620
32,7,3,17.3,4,3,2.71,439.0,0,0,2073600,2.5,0,5,0,500,0,0,530,0
215,4,4,13.3,8,3,1.4,931.88,0,1,2073600,1.8,1,13,256,0,0,0,530,0
859,10,3,15.6,4,2,2.2,469.0,0,0,2073600,2.0,1,11,0,1024,0,520,0,0
719,7,3,17.3,8,3,2.63,1200.0,0,0,2073600,2.7,1,13,256,0,0,0,0,930
907,0,3,15.6,4,0,2.2,359.0,0,1,2073600,1.5,1,1,16,0,0,0,0,0
1299,10,0,13.3,16,3,1.3,1499.0,1,1,5760000,2.5,1,13,512,0,0,520,0,0
96,4,3,15.6,8,1,2.2,599.9,0,0,2073600,2.7,1,13,0,1024,0,0,5,0
639,4,3,15.6,16,3,2.06,2399.0,1,0,8294400,2.8,1,13,1024,0,0,0,0,1050
1247,2,1,15.6,16,3,2.34,2325.0,0,1,2073600,2.6,1,13,256,1024,0,0,0,1070
194,4,0,13.3,8,3,1.62,839.0,1,1,2073600,1.8,1,13,0,1024,0,620,0,0
1236,7,4,14.0,8,3,1.54,2198.19,0,0,3686400,2.5,1,13,256,0,0,520,0,0
138,10,3,15.6,4,2,2.2,499.0,0,0,2073600,2.5,1,12,0,1024,0,0,0,920
801,2,3,15.6,8,3,2.37,1099.0,0,0,2073600,2.5,1,12,256,0,0,620,0,0
195,7,3,17.3,8,3,2.5,914.0,0,1,2073600,1.6,1,12,0,1024,0,0,0,930
658,10,1,15.6,8,3,3.31,1196.0,0,1,2073600,2.6,1,13,128,1024,0,0,0,960
941,2,3,17.3,4,3,2.8,530.0,0,0,1440000,1.6,1,2,0,1024,0,0,0,920
513,4,3,15.6,16,3,2.2,1219.24,0,0,2073600,1.8,1,13,256,2048,0,0,530,0
188,0,4,13.3,8,3,1.12,989.0,0,1,2073600,1.2,1,12,256,0,0,615,0,0
203,10,1,15.6,16,3,3.2,1749.0,0,1,2073600,2.8,1,13,512,1024,0,0,0,1060
1235,7,3,15.6,4,3,2.1,478.0,0,0,2073600,2.0,1,11,0,1024,0,520,0,0
299,2,4,15.6,16,3,1.63,1468.0,0,0,2073600,2.7,1,13,512,0,0,0,0,940
134,7,3,15.6,8,3,2.05,598.0,0,0,1049088,2.7,1,13,0,1024,0,620,0,0
171,7,3,17.3,6,3,2.71,699.0,0,1,2073600,2.5,1,12,0,2048,0,0,520,0
365,7,3,15.6,8,3,2.04,389.0,0,0,1049088,1.6,1,2,0,2048,0,405,0,0
960,16,3,13.3,8,3,1.2,1535.0,0,0,2073600,2.4,1,12,256,0,0,520,0,0
604,4,3,15.6,4,1,2.18,465.0,0,0,1049088,2.0,1,11,0,1024,0,0,5,0
816,14,4,12.5,16,3,1.29,1799.0,1,1,8294400,2.5,1,13,512,0,0,620,0,0
359,4,3,14.0,8,3,1.36,1427.0,0,0,2073600,2.6,1,12,256,0,0,620,0,0
537,7,3,15.6,4,3,1.86,398.99,0,0,2073600,1.6,1,2,256,0,0,405,0,0
202,0,3,15.6,8,3,2.23,742.0,0,0,2073600,2.7,1,13,0,1024,0,0,0,940
663,7,3,15.6,6,3,2.04,539.0,0,0,2073600,2.0,1,11,0,1024,0,0,5,0
315,4,3,15.6,8,3,2.33,844.0,0,0,2073600,1.6,1,12,128,1024,0,0,530,0
950,7,5,15.6,8,3,2.0,2249.0,0,1,2073600,2.7,1,13,8,0,0,0,0,1000
1198,0,3,15.6,4,1,2.1,272.0,0,0,1049088,2.0,1,1,0,1024,0,500,0,0
480,4,3,15.6,8,3,2.16,1262.0,0,1,2073600,1.8,1,13,512,0,0,0,0,940
